date,code,oneDayAfter(open)(reg),oneDayAfter(open)(reg),oneDay(close-open)(reg),oneDay(close-close)(reg),IXICClose-,GSPCClose-,SOXClose-,IXICOpen-,GSPCOpen-,SOXOpen-
2004-09-02,0000,-0,-0.0195638,-0.0171216,-0.0159187,0.0122876,0.0110882,0.0091102,0.0051572,0.0110882,0.0091102,
2004-09-08,0000,0,0.0039187,-0.0018741,-0.0005288,-0.0042796,-0.0045061,-0.0048287,0.0017541,-0.0045061,-0.0048287,
2004-09-09,0000,0,0.0068778,-0.0052547,0.0005576,0.0101677,0.0018867,0.0510001,0.0063197,0.0018867,0.0510001,
2004-09-10,0000,0,0.0064723,0.0017897,0.0138372,0.0130179,0.0049292,0.0329241,0.0157039,0.0049292,0.0329241,
2004-09-13,0000,-0,-0.0076809,-0.0061472,-0.0014274,0.0084119,0.0016877,0.0241414,0.0047297,0.0016877,0.0241414,
2004-09-14,0000,-0,-0.0144824,-0.0067603,-0.0082949,0.0026209,0.0022245,0.0010165,-0.0004297,0.0022245,0.0010165,
2004-09-15,0000,0,0.0127775,0.0109777,0.0033916,-0.0099551,-0.0071048,-0.0334051,-0.0050294,-0.0071048,-0.0334051,
2004-09-16,0000,-0,-0.0094155,-0.0143339,-0.0124880,0.0039704,0.0027859,0.0017565,0.0042894,0.0027859,0.0017565,
2004-09-17,0000,0,0.0093579,0.0030352,0.0078693,0.0031464,0.0044748,0.0181467,-0.0020967,0.0044748,0.0181467,
2004-09-20,0000,0,0.0100538,0.0079489,0.0142404,-0.0010587,-0.0056585,0.0285071,0.0052845,-0.0056585,0.0285071,
2004-09-21,0000,-0,-0.0067937,0.0013852,0.0035041,0.0068239,0.0062871,0.0095356,-0.0015181,0.0062871,0.0095356,
2004-09-22,0000,0,0.0037333,0.0026224,-0.0055463,-0.0188099,-0.0141348,-0.0306581,-0.0122998,-0.0141348,-0.0306581,
2004-09-23,0000,-0,-0.0122360,-0.0087675,-0.0076440,0.0003817,-0.0046916,0.0052058,0.0009900,-0.0046916,0.0052058,
2004-09-24,0000,-0,-0.0048462,-0.0038980,-0.0073497,-0.0036978,0.0015764,-0.0293818,-0.0094754,0.0015764,-0.0293818,
2004-09-27,0000,0,0.0034703,-0.0058436,-0.0067938,-0.0105383,-0.0059718,-0.0148292,-0.0002940,-0.0000450,-0.0237095,
2004-09-29,0000,0,0.0009149,-0.0031408,0.0061481,0.0179837,0.0101184,0.0096159,0.0116189,0.0042519,0.0182071,
2004-09-30,0000,0,0.0251234,0.0127713,0.0167627,0.0015289,-0.0001974,0.0093181,0.0088972,-0.0001974,0.0093181,
2004-10-01,0000,0,0.0110659,0.0094242,0.0218182,0.0233550,0.0149536,0.0440646,0.0230227,0.0149536,0.0440646,
2004-10-04,0000,0,0.0008485,-0.0011577,0.0005016,0.0052243,0.0032330,0.0076541,-0.0022356,0.0032330,0.0076541,
2004-10-05,0000,0,0.0037409,-0.0053806,-0.0033660,0.0015853,-0.0006082,-0.0010628,0.0018834,-0.0006082,-0.0010628,
2004-10-06,0000,-0,-0.0054397,-0.0021465,0.0069458,0.0078791,0.0066284,0.0039882,0.0068416,0.0066284,0.0039882,
2004-10-07,0000,-0,-0.0006185,0.0031382,-0.0001377,-0.0115524,-0.0100827,-0.0070409,-0.0137581,-0.0100827,-0.0070409,
2004-10-08,0000,-0,-0.0009517,0.0016472,-0.0021152,-0.0148700,-0.0075837,-0.0355309,-0.0084493,-0.0075837,-0.0355309,
2004-10-11,0000,-0,-0.0132684,-0.0157052,-0.0183492,0.0045573,0.0020011,0.0051337,-0.0055965,0.0020011,0.0051337,
2004-10-12,0000,-0,-0.0117311,-0.0051769,-0.0027654,-0.0018648,-0.0022731,-0.0133813,0.0160723,-0.0022731,-0.0133813,
2004-10-13,0000,-0,-0.0183282,-0.0160125,-0.0226374,-0.0024160,-0.0073542,0.0175207,-0.0126941,-0.0073542,0.0175207,
2004-10-14,0000,0,0.0051880,0.0005171,-0.0017609,-0.0092012,-0.0093901,-0.0332370,-0.0066302,-0.0093901,-0.0332370,
2004-10-15,0000,-0,-0.0055434,-0.0131719,-0.0084371,0.0044363,0.0044306,0.0020190,0.0009687,0.0044306,0.0020190,
2004-10-18,0000,-0,-0.0044333,-0.0013981,0.0061418,0.0129201,0.0052243,0.0077533,0.0178100,0.0052243,0.0077533,
2004-10-19,0000,-0,-0.0043346,-0.0003282,-0.0033602,-0.0070831,-0.0097804,0.0101471,-0.0126819,-0.0097804,0.0101471,
2004-10-20,0000,0,0.0117217,0.0055181,0.0015352,0.0052096,0.0003896,0.0128890,0.0103345,0.0003896,0.0128890,
2004-10-21,0000,-0,-0.0206701,-0.0102101,-0.0039084,0.0105701,0.0025576,0.0381926,0.0062745,0.0025576,0.0381926,
2004-10-22,0000,-0,-0.0091335,-0.0092903,-0.0197408,-0.0200925,-0.0098107,-0.0349732,-0.0194293,-0.0106685,-0.0266078,
2004-10-26,0000,0,0.0104653,-0.0022633,-0.0021076,0.0070770,0.0138153,0.0040578,0.0066649,0.0146523,-0.0032234,
2004-10-27,0000,-0,-0.0053661,-0.0049337,0.0078289,0.0209138,0.0127155,0.0343879,0.0180099,0.0126628,0.0319356,
2004-10-28,0000,0,0.0056832,0.0022468,0.0018174,0.0029103,0.0018094,0.0035406,0.0056671,0.0018626,0.0052381,
2004-10-29,0000,-0,-0.0096777,-0.0122839,-0.0087975,-0.0003797,0.0024420,-0.0002668,0.0004708,0.0024420,-0.0002668,
2004-11-01,0000,0,0.0157442,0.0154247,0.0179595,0.0024648,0.0002742,0.0035290,0.0030230,0.0002742,0.0035290,
2004-11-02,0000,0,0.0175031,0.0172902,0.0176092,0.0024789,0.0000442,0.0012553,0.0163717,0.0000265,0.0012553,
2004-11-03,0000,0,0.0121608,-0.0005784,-0.0003617,0.0097489,0.0110567,-0.0101200,-0.0081575,0.0110742,-0.0101200,
2004-11-04,0000,0,0.0001432,-0.0008430,0.0118996,0.0095373,0.0158995,0.0063966,0.0181274,0.0158995,0.0063966,
2004-11-05,0000,0,0.0012516,0.0000505,0.0010358,0.0075088,0.0038588,0.0122299,0.0015602,0.0038588,0.0122299,
2004-11-08,0000,0,0.0006355,0.0001009,0.0013019,0.0001520,-0.0010988,0.0018633,0.0003972,-0.0010988,0.0018633,
2004-11-09,0000,-0,-0.0048330,0.0000185,0.0005531,0.0019967,-0.0006958,-0.0067581,0.0002697,-0.0006958,-0.0067581,
2004-11-10,0000,-0,-0.0030465,-0.0077028,-0.0125917,-0.0043105,-0.0010061,-0.0247437,0.0008622,-0.0010061,-0.0247437,
2004-11-11,0000,0,0.0099462,0.0025975,0.0072062,0.0129580,0.0090074,0.0205185,0.0116108,0.0090074,0.0205185,
2004-11-12,0000,-0,-0.0073782,-0.0092082,-0.0017726,0.0115425,0.0090274,0.0225337,0.0082926,0.0090274,0.0225337,
2004-11-15,0000,-0,-0.0002197,-0.0011115,0.0007038,0.0041784,-0.0003041,0.0134088,0.0021465,-0.0003041,-0.0027446,
2004-11-16,0000,0,0.0243157,0.0186708,0.0195449,-0.0074424,-0.0071293,-0.0045836,0.0018508,-0.0071293,0.0115994,
2004-11-17,0000,-0,-0.0017115,-0.0023258,0.0034400,0.0100301,0.0055079,0.0278277,0.0025045,0.0055079,0.0278277,
2004-11-18,0000,-0,-0.0152424,-0.0044221,-0.0038065,0.0021860,0.0013603,0.0129926,0.0020281,0.0013603,0.0086770,
2004-11-19,0000,-0,-0.0180323,-0.0212215,-0.0322228,-0.0162511,-0.0112873,-0.0318607,-0.0165074,-0.0112873,-0.0209623,
2004-11-22,0000,0,0.0020481,-0.0009588,0.0021671,0.0069826,0.0058612,0.0023101,0.0077456,0.0058612,-0.0065313,
2004-11-23,0000,0,0.0095104,0.0072031,0.0101856,-0.0004366,-0.0002549,-0.0073771,0.0044555,-0.0002549,0.0033240,
2004-11-29,0000,0,0.0012547,0.0126524,0.0101801,0.0023257,-0.0034618,-0.0025355,-0.0029648,-0.0034618,-0.0080968,
2004-11-30,0000,0,0.0142386,0.0035457,-0.0079571,-0.0047978,-0.0040466,-0.0142025,-0.0000428,-0.0040808,-0.0080683,
2004-12-01,0000,0,0.0013613,0.0010958,0.0118150,0.0193712,0.0147309,0.0368561,0.0137632,0.0147645,0.0303830,
2004-12-02,0000,-0,-0.0008628,0.0040317,0.0042964,0.0024912,-0.0008737,-0.0031456,0.0089816,-0.0008737,0.0146993,
2004-12-03,0000,0,0.0073495,0.0092445,0.0043756,0.0020438,0.0007052,0.0147548,-0.0036636,0.0007052,-0.0022458,
2004-12-06,0000,0,0.0001777,0.0029383,0.0010312,0.0015293,-0.0007729,0.0035804,0.0040388,-0.0007729,0.0053610,
2004-12-07,0000,-0,-0.0024191,-0.0027849,-0.0055613,-0.0173030,-0.0111973,-0.0214167,-0.0169913,-0.0111973,-0.0239239,
2004-12-08,0000,0,0.0019640,0.0032652,0.0036287,0.0053854,0.0048529,-0.0129657,-0.0040720,0.0048529,-0.0258083,
2004-12-09,0000,-0,-0.0008151,0.0009084,-0.0003958,0.0013621,0.0054068,-0.0151601,0.0054687,0.0054068,-0.0033191,
2004-12-10,0000,0,0.0011306,-0.0038375,-0.0055691,-0.0004417,-0.0010438,-0.0064104,0.0093639,-0.0010438,-0.0040416,
2004-12-13,0000,0,0.0038308,0.0002572,0.0052050,0.0095090,0.0089098,0.0055281,0.0017948,0.0089098,0.0049857,
2004-12-14,0000,0,0.0126769,0.0119499,0.0154817,0.0052504,0.0039057,0.0182901,0.0067742,0.0039057,0.0174003,
2004-12-15,0000,0,0.0021263,0.0020318,0.0027661,0.0012532,0.0019407,0.0023500,0.0001296,0.0019407,0.0029721,
2004-12-16,0000,-0,-0.0180154,-0.0017440,-0.0016491,-0.0076416,-0.0020861,-0.0162729,-0.0080506,-0.0020861,-0.0174164,
2004-12-17,0000,0,0.0114845,0.0121401,-0.0039058,-0.0051283,-0.0075448,-0.0078820,-0.0002334,-0.0075448,-0.0011734,
2004-12-20,0000,0,0.0044436,0.0009820,0.0003190,-0.0034542,0.0003767,-0.0103720,-0.0034946,0.0003767,-0.0144269,
2004-12-21,0000,-0,-0.0009779,-0.0011914,0.0022778,0.0107210,0.0089593,0.0117813,0.0052377,0.0089593,0.0098531,
2004-12-22,0000,-0,-0.0021754,-0.0008553,-0.0006419,0.0028372,0.0034062,-0.0008254,0.0033994,0.0034062,-0.0008493,
2004-12-28,0000,0,0.0117578,0.0082697,0.0144404,0.0105503,0.0071032,0.0085764,0.0065592,0.0071032,0.0072251,
2004-12-29,0000,0,0.0014137,-0.0014949,0.0020276,-0.0000873,-0.0000742,0.0087799,0.0029759,-0.0000742,0.0098253,
2004-12-30,0000,0,0.0077452,0.0034301,0.0063244,0.0006151,0.0000824,0.0016927,0.0006930,0.0000824,0.0017159,
2004-12-31,0000,-0,-0.0079309,-0.0037880,0.0005583,-0.0013331,-0.0013450,0.0047310,0.0026410,-0.0013450,0.0047310,
2005-01-03,0000,-0,-0.0197351,-0.0094729,-0.0136392,-0.0108217,-0.0081858,-0.0213313,-0.0122503,-0.0081858,-0.0205855,
2005-01-04,0000,-0,-0.0017950,-0.0018536,-0.0120383,-0.0210118,-0.0118093,-0.0338727,-0.0263493,-0.0118093,-0.0386780,
2005-01-05,0000,0,0.0003439,-0.0011033,-0.0010448,-0.0079474,-0.0036410,-0.0151144,-0.0020920,-0.0036410,-0.0109064,
2005-01-06,0000,-0,-0.0068335,-0.0092301,-0.0077712,-0.0005933,0.0034936,-0.0052469,0.0006857,0.0034936,-0.0039976,
2005-01-07,0000,-0,-0.0003446,-0.0012233,0.0011543,-0.0006655,-0.0014332,0.0132987,-0.0059062,-0.0014332,0.0116810,
2005-01-10,0000,0,0.0016499,0.0046171,0.0054906,0.0040200,0.0034110,-0.0032246,0.0006941,0.0034110,-0.0034721,
2005-01-11,0000,-0,-0.0098546,-0.0134069,-0.0164277,-0.0083765,-0.0061370,-0.0253919,0.0003015,-0.0061370,-0.0210706,
2005-01-12,0000,-0,-0.0116707,-0.0078272,-0.0042945,0.0061696,0.0039656,0.0140358,0.0018342,0.0039656,0.0101546,
2005-01-13,0000,0,0.0208072,0.0098174,0.0060412,-0.0106107,-0.0087053,-0.0142868,-0.0067661,-0.0087053,-0.0140578,
2005-01-19,0000,0,0.0070832,0.0089027,-0.0012313,-0.0156492,-0.0095811,-0.0217648,-0.0240033,-0.0095811,-0.0222764,
2005-01-20,0000,-0,-0.0029728,-0.0048556,-0.0067004,-0.0135443,-0.0078441,-0.0078012,-0.0015732,-0.0078441,-0.0068349,
2005-01-21,0000,-0,-0.0174816,-0.0153184,-0.0134160,-0.0057072,-0.0064562,-0.0132167,-0.0063819,-0.0064562,-0.0135992,
2005-01-24,0000,0,0.0096759,0.0040707,0.0019489,-0.0127296,-0.0035403,-0.0172828,-0.0089265,-0.0035403,-0.0166162,
2005-01-25,0000,0,0.0057700,0.0034085,0.0090174,0.0055694,0.0039883,0.0175187,0.0061975,0.0039883,0.0177309,
2005-01-26,0000,-0,-0.0006227,-0.0011074,0.0012648,0.0127756,0.0048208,0.0254712,0.0039554,0.0048208,0.0243488,
2005-01-27,0000,0,0.0101113,0.0058402,0.0063215,0.0005178,0.0004087,0.0089429,0.0047600,0.0004087,0.0090420,
2005-01-28,0000,0,0.0183650,0.0148359,0.0190683,-0.0055604,-0.0027233,-0.0105392,0.0004529,-0.0027233,-0.0105392,
2005-01-31,0000,0,0.0000914,-0.0057243,-0.0021215,0.0128878,0.0083893,0.0111397,0.0047497,0.0083893,0.0111397,
2005-02-01,0000,0,0.0020916,0.0003921,0.0061724,0.0030406,0.0068437,0.0110170,0.0052024,0.0068437,0.0110170,
2005-02-02,0000,0,0.0165375,0.0009379,0.0026365,0.0030650,0.0031680,-0.0064805,-0.0041734,0.0031680,-0.0064805,
2005-02-03,0000,-0,-0.0013639,-0.0029317,0.0127282,-0.0084660,-0.0027734,-0.0128026,0.0054460,0.0100473,0.0681714,
2005-02-14,0000,0,0.0020474,0.0000686,0.0016317,0.0121321,0.0134727,0.0814268,0.0033067,0.0006964,0.0016047,
2005-02-15,0000,-0,-0.0026003,0.0014585,0.0034345,0.0030155,0.0032889,0.0068755,-0.0005666,0.0032889,0.0068755,
2005-02-16,0000,-0,-0.0076032,-0.0076513,-0.0117471,-0.0008527,0.0001818,-0.0085184,0.0029732,0.0001818,-0.0085184,
2005-02-17,0000,0,0.0118964,0.0070281,0.0070755,-0.0126568,-0.0079867,-0.0133789,-0.0113890,-0.0079867,-0.0133789,
2005-02-23,0000,0,0.0115653,0.0007751,0.0011129,0.0004578,0.0055761,-0.0041743,-0.0054821,0.0055761,-0.0041743,
2005-02-24,0000,0,0.0051675,0.0020281,0.0128048,0.0099673,0.0078320,0.0233329,0.0107584,0.0078320,0.0233329,
2005-02-25,0000,0,0.0063981,0.0051552,0.0082848,0.0066331,0.0092210,0.0215236,0.0033925,0.0028249,0.0070443,
2005-03-01,0000,-0,-0.0076869,-0.0067901,-0.0055323,0.0028244,-0.0007931,0.0074936,0.0013736,0.0056262,0.0219662,
2005-03-02,0000,-0,-0.0045692,-0.0027941,-0.0036873,-0.0018138,-0.0002727,-0.0159996,0.0062846,-0.0002727,-0.0159996,
2005-03-03,0000,0,0.0053049,0.0003552,-0.0014144,-0.0044209,0.0003222,-0.0128677,-0.0010526,0.0003222,-0.0128677,
2005-03-04,0000,0,0.0041820,-0.0006302,0.0043244,0.0058968,0.0095326,-0.0023997,0.0013260,0.0095326,-0.0023997,
2005-03-07,0000,-0,-0.0141185,-0.0125119,-0.0076425,0.0093770,0.0026034,0.0184808,0.0063293,0.0026034,0.0171675,
2005-03-08,0000,0,0.0071361,0.0080022,0.0064282,-0.0080345,-0.0048219,-0.0140088,-0.0078518,-0.0048219,-0.0126539,
2005-03-09,0000,0,0.0028735,-0.0024756,-0.0033508,-0.0059477,-0.0102899,-0.0025557,-0.0027892,-0.0102899,-0.0025557,
2005-03-10,0000,-0,-0.0071047,-0.0034686,0.0018858,-0.0007622,0.0018524,0.0139173,-0.0007414,0.0018524,0.0139173,
2005-03-11,0000,-0,-0.0042791,-0.0042758,-0.0079149,-0.0088754,-0.0076412,-0.0294008,-0.0097473,-0.0076412,-0.0294008,
2005-03-14,0000,-0,-0.0170497,-0.0151745,-0.0151778,0.0046025,0.0055932,0.0055084,0.0065770,0.0055932,0.0055084,
2005-03-15,0000,-0,-0.0050649,0.0033035,0.0014624,-0.0078920,-0.0075809,-0.0216803,-0.0142386,-0.0075809,-0.0216803,
2005-03-16,0000,0,0.0028861,0.0017688,-0.0066125,-0.0095399,-0.0081477,-0.0100739,-0.0056423,-0.0081477,-0.0100981,
2005-03-17,0000,0,0.0027856,0.0007809,0.0018994,0.0003323,0.0017980,0.0021063,0.0007432,0.0017980,0.0021302,
2005-03-18,0000,0,0.0002971,0.0004720,0.0024773,-0.0042983,-0.0004707,-0.0088620,-0.0051042,-0.0004707,-0.0083993,
2005-03-21,0000,-0,-0.0087489,-0.0064980,-0.0066741,-0.0001395,-0.0049587,-0.0017416,-0.0002192,-0.0049587,-0.0020073,
2005-03-22,0000,0,0.0040433,0.0023474,0.0001163,-0.0091337,-0.0103012,-0.0080958,-0.0111962,-0.0103012,-0.0074310,
2005-03-23,0000,-0,-0.0018193,-0.0047892,-0.0030812,0.0004422,0.0006993,0.0114979,0.0060026,0.0006993,0.0106542,
2005-03-29,0000,0,0.0109376,0.0029876,-0.0005472,-0.0094433,-0.0076543,-0.0130193,-0.0051513,-0.0076543,-0.0123267,
2005-03-30,0000,0,0.0008052,0.0000017,0.0079755,0.0158501,0.0135855,0.0226374,0.0127835,0.0135855,0.0225963,
2005-03-31,0000,0,0.0004972,0.0029923,0.0037935,-0.0032212,-0.0006946,-0.0064030,0.0016824,-0.0006946,-0.0051216,
2005-04-01,0000,0,0.0019236,0.0010349,-0.0014651,-0.0072652,-0.0065392,-0.0140314,-0.0127432,-0.0066508,-0.0161973,
2005-04-04,0000,0,0.0011141,-0.0019623,-0.0010709,0.0031440,0.0027208,-0.0043965,0.0101983,0.0072796,-0.0027313,
2005-04-06,0000,-0,-0.0049414,-0.0100892,-0.0069879,0.0040367,0.0067141,0.0035291,-0.0023205,0.0022634,0.0019714,
2005-04-07,0000,0,0.0031521,0.0036055,0.0086835,0.0097336,0.0059355,0.0193331,0.0093192,0.0059355,0.0193331,
2005-04-08,0000,-0,-0.0078029,-0.0070090,-0.0074673,-0.0097232,-0.0084152,-0.0048447,-0.0071152,-0.0084152,-0.0048447,
2005-04-11,0000,0,0.0049596,0.0031999,0.0024141,-0.0036293,0.0000085,-0.0080752,-0.0079615,0.0000085,-0.0080752,
2005-04-12,0000,-0,-0.0063099,-0.0010687,0.0006986,0.0066221,0.0055146,-0.0011376,0.0060636,0.0055146,-0.0019622,
2005-04-13,0000,-0,-0.0034711,0.0016464,-0.0035806,-0.0157164,-0.0119016,-0.0278904,-0.0133119,-0.0119016,-0.0264571,
2005-04-14,0000,-0,-0.0234846,-0.0098211,-0.0149974,-0.0142086,-0.0101028,-0.0157186,-0.0213248,-0.0101028,-0.0162998,
2005-04-15,0000,-0,-0.0126879,-0.0165525,-0.0303071,-0.0202081,-0.0170048,-0.0341574,-0.0139161,-0.0170048,-0.0336712,
2005-04-18,0000,0,0.0108417,0.0019797,0.0057738,0.0024936,0.0029320,0.0083193,0.0085239,0.0029320,0.0102384,
2005-04-19,0000,-0,-0.0421245,-0.0187669,-0.0097207,0.0100602,0.0058988,0.0170929,0.0112206,0.0058988,0.0174021,
2005-04-20,0000,0,0.0367080,0.0273646,0.0050647,-0.0097191,-0.0134330,-0.0223715,-0.0066206,-0.0134330,-0.0213544,
2005-04-21,0000,-0,-0.0042150,-0.0052896,0.0043674,0.0247909,0.0193543,0.0272345,0.0111232,0.0193543,0.0232900,
2005-04-22,0000,0,0.0035557,0.0008805,0.0019485,-0.0156403,-0.0067962,-0.0137922,-0.0059526,-0.0067962,-0.0123403,
2005-04-25,0000,0,0.0056693,0.0054227,0.0080858,0.0095295,0.0085879,0.0053393,0.0008900,0.0085879,0.0040372,
2005-04-26,0000,-0,-0.0054439,-0.0049184,-0.0046692,-0.0121093,-0.0089162,-0.0072564,-0.0126757,-0.0089951,-0.0077248,
2005-04-27,0000,0,0.0060392,0.0114716,0.0109546,0.0015489,0.0039347,-0.0022954,0.0013579,0.0040125,-0.0033587,
2005-04-28,0000,0,0.0059537,0.0013286,-0.0041595,-0.0137855,-0.0115113,-0.0088203,-0.0022893,-0.0115113,-0.0097832,
2005-04-29,0000,-0,-0.0029857,-0.0046268,0.0000258,0.0090911,0.0117820,0.0033969,0.0037095,0.0162972,0.0047774,
2005-05-03,0000,0,0.0040605,-0.0041456,-0.0025053,0.0059077,0.0037204,-0.0014802,0.0067138,-0.0008526,0.0008042,
2005-05-04,0000,0,0.0135771,0.0128216,0.0208891,0.0148606,0.0123166,0.0235813,0.0115233,0.0123166,0.0222459,
2005-05-05,0000,0,0.0043438,0.0060188,0.0067795,-0.0002192,-0.0025754,-0.0001522,0.0062251,-0.0025754,0.0013173,
2005-05-06,0000,0,0.0025865,0.0014966,-0.0001860,0.0028211,-0.0010928,0.0063001,-0.0025003,-0.0010928,0.0045894,
2005-05-09,0000,-0,-0.0123121,-0.0039615,-0.0028656,0.0062233,0.0063537,0.0043158,0.0001728,0.0063537,0.0039934,
2005-05-10,0000,0,0.0029182,0.0027733,-0.0055213,-0.0086103,-0.0108213,-0.0104201,-0.0010274,-0.0108213,-0.0092264,
2005-05-11,0000,0,0.0022827,0.0027988,0.0029438,0.0044533,0.0041755,0.0036376,0.0024051,0.0041755,0.0035361,
2005-05-12,0000,0,0.0101430,0.0083508,0.0078375,-0.0039055,-0.0101349,0.0028966,0.0037811,-0.0101349,0.0027706,
2005-05-13,0000,-0,-0.0089236,-0.0112101,-0.0093826,0.0065258,-0.0046012,0.0274600,-0.0009614,-0.0046012,0.0274600,
2005-05-16,0000,-0,-0.0064785,-0.0076858,-0.0054072,0.0088496,0.0099855,0.0070054,0.0049241,0.0099855,0.0070054,
2005-05-17,0000,0,0.0105334,-0.0017400,-0.0005398,0.0048499,0.0069092,0.0083221,0.0111867,0.0069092,0.0084895,
2005-05-18,0000,0,0.0038750,0.0011406,0.0133786,0.0130500,0.0099194,0.0103368,0.0115448,0.0099194,0.0098861,
2005-05-19,0000,-0,-0.0056809,-0.0054428,-0.0026903,0.0058407,0.0046344,0.0028565,0.0041850,0.0046344,0.0031422,
2005-05-20,0000,-0,-0.0109410,-0.0115250,-0.0117646,0.0018764,-0.0015135,0.0120876,0.0024735,-0.0015135,0.0123198,
2005-05-23,0000,0,0.0055289,0.0034269,0.0040023,0.0049741,0.0038363,-0.0032322,0.0032111,0.0038363,-0.0088472,
2005-05-24,0000,-0,-0.0031475,-0.0056143,-0.0034932,0.0024107,0.0001759,0.0152638,0.0017025,0.0001759,0.0202868,
2005-05-25,0000,0,0.0106262,0.0061302,0.0085682,-0.0056094,-0.0034117,-0.0111349,0.0010739,-0.0034117,-0.0055379,
2005-05-26,0000,0,0.0050826,0.0041959,0.0087006,0.0101968,0.0063543,0.0182426,0.0050954,0.0063543,0.0123468,
2005-06-01,0000,0,0.0088870,0.0050633,0.0112361,0.0094068,0.0089168,0.0073130,0.0069463,0.0089581,0.0071758,
2005-06-02,0000,0,0.0076146,0.0073953,0.0112100,0.0047383,0.0017189,0.0180880,0.0059641,0.0016773,0.0174445,
2005-06-03,0000,0,0.0056882,0.0046061,0.0048260,-0.0127303,-0.0069146,-0.0133791,-0.0105291,-0.0069146,-0.0124111,
2005-06-06,0000,-0,-0.0037426,-0.0062989,-0.0052049,0.0020860,0.0012442,-0.0045804,0.0032226,0.0012442,-0.0045336,
2005-06-07,0000,0,0.0082675,0.0065437,0.0090674,-0.0041603,-0.0002088,-0.0111340,-0.0028217,-0.0002088,-0.0104946,
2005-06-08,0000,0,0.0025420,-0.0043037,-0.0025610,-0.0033881,-0.0021680,0.0063913,-0.0066179,-0.0021680,0.0058325,
2005-06-09,0000,0,0.0010977,0.0006863,0.0074980,0.0080552,0.0052126,0.0187462,0.0080289,0.0052126,0.0180486,
2005-06-10,0000,0,0.0079525,0.0058016,0.0062108,-0.0067426,-0.0023537,-0.0179687,-0.0079079,-0.0023537,-0.0176473,
2005-06-13,0000,-0,-0.0039808,-0.0062523,-0.0040752,0.0028807,0.0022568,-0.0009993,0.0039071,0.0022568,-0.0009762,
2005-06-14,0000,0,0.0124715,0.0051663,0.0074119,0.0000387,0.0025666,-0.0109715,0.0041845,0.0025666,-0.0097160,
2005-06-15,0000,0,0.0009343,-0.0025372,0.0048246,0.0028338,0.0022129,0.0036982,-0.0002216,0.0021881,0.0029717,
2005-06-16,0000,0,0.0011772,-0.0016970,0.0017717,0.0068114,0.0036170,0.0048913,0.0105131,0.0036171,0.0070630,
2005-06-17,0000,-0,-0.0011643,-0.0023472,0.0005288,0.0004593,0.0049303,0.0027409,-0.0083035,0.0049550,-0.0010932,
2005-06-20,0000,-0,-0.0019740,-0.0041204,-0.0029354,-0.0009482,-0.0007072,-0.0051599,0.0031519,-0.0007072,-0.0041104,
2005-06-21,0000,0,0.0142089,0.0103683,0.0124838,0.0014060,-0.0020517,0.0070938,0.0044920,-0.0020517,0.0079700,
2005-06-22,0000,-0,-0.0050167,-0.0013712,0.0025150,0.0004589,0.0002224,0.0053496,-0.0014996,0.0002224,0.0051859,
2005-06-23,0000,-0,-0.0068378,-0.0015850,-0.0052313,-0.0103204,-0.0109517,0.0036071,-0.0113895,-0.0109517,0.0030332,
2005-06-24,0000,-0,-0.0006266,-0.0007330,-0.0059813,-0.0084694,-0.0076873,-0.0193208,-0.0097693,-0.0076873,-0.0193952,
2005-06-27,0000,0,0.0104362,0.0020865,0.0021926,-0.0039458,-0.0007391,-0.0133612,0.0007165,-0.0007391,-0.0122347,
2005-06-28,0000,-0,-0.0145554,-0.0222236,-0.0136705,0.0119282,0.0090548,0.0089842,0.0109283,0.0090548,0.0083004,
2005-06-29,0000,-0,-0.0061970,-0.0058972,0.0016485,-0.0004834,-0.0014335,-0.0090657,-0.0011534,-0.0014335,-0.0092793,
2005-06-30,0000,0,0.0047132,0.0051115,0.0048149,-0.0057998,-0.0071517,-0.0054883,-0.0053761,-0.0071517,-0.0046493,
2005-07-06,0000,-0,-0.0031727,-0.0011042,-0.0015211,-0.0048824,-0.0084105,0.0103641,-0.0127712,-0.0084105,0.0094223,
2005-07-07,0000,0,0.0088899,0.0002596,-0.0018060,0.0033772,0.0024460,0.0036120,0.0130853,0.0024460,0.0049540,
2005-07-08,0000,0,0.0129546,0.0068997,0.0154726,0.0176158,0.0115442,0.0245285,0.0179964,0.0115442,0.0247223,
2005-07-11,0000,0,0.0036317,0.0033513,0.0094279,0.0105599,0.0062160,0.0195970,0.0077514,0.0062160,0.0190468,
2005-07-12,0000,0,0.0066343,0.0025858,0.0028665,0.0036022,0.0022664,0.0098663,0.0047092,0.0022664,0.0106924,
2005-07-13,0000,0,0.0039450,0.0023791,0.0064284,0.0004477,0.0008829,0.0044745,0.0064733,0.0008829,0.0058161,
2005-07-14,0000,-0,-0.0038618,-0.0027845,-0.0012105,0.0040459,0.0026172,0.0124588,-0.0017931,0.0026172,0.0113494,
2005-07-15,0000,0,0.0053602,0.0019684,0.0008961,0.0018361,0.0011564,-0.0006255,0.0018871,-0.0043976,-0.0065028,
2005-07-19,0000,-0,-0.0147175,-0.0022432,0.0011629,0.0075465,0.0011632,0.0109013,0.0010190,0.0066865,0.0089366,
2005-07-20,0000,0,0.0106084,0.0076931,-0.0046575,0.0070320,0.0047361,0.0167390,0.0149651,0.0047361,0.0235563,
