date,code,oneDayAfter(open)(reg),oneDayAfter(open)(reg),oneDay(close-open)(reg),oneDay(close-close)(reg),IXICClose-IXICOpen,GSPCClose-GSPCOpen,SOXClose-SOXOpen
2010-03-03,0000,-0,-0.0005535,-0.0124442,-0.0078892,-0.0018152,-0.0005095,-0.0126166,
2010-03-04,0000,0,0.0105970,0.0008479,0.0125824,0.0042490,0.0034284,0.0006348,
2010-03-05,0000,0,0.0026538,0.0026371,0.0123688,0.0096030,0.0119259,0.0078229,
2010-03-08,0000,0,0.0045270,0.0010540,0.0010707,0.0025555,0.0000878,-0.0027334,
2010-03-09,0000,0,0.0025443,-0.0023936,0.0010914,0.0063657,0.0025341,0.0016549,
2010-03-10,0000,-0,-0.0056692,-0.0087655,-0.0037963,0.0076305,0.0047049,0.0203888,
2010-03-11,0000,-0,-0.0029223,-0.0032510,-0.0001716,0.0073254,0.0054597,-0.0005600,
2010-03-12,0000,-0,-0.0103579,-0.0151868,-0.0148541,-0.0035520,-0.0014957,-0.0086389,
2010-03-15,0000,0,0.0118530,0.0031472,0.0078889,0.0001228,0.0017210,-0.0090460,
2010-03-16,0000,0,0.0124458,0.0107558,0.0193951,0.0044954,0.0074431,0.0228416,
2010-03-17,0000,0,0.0047778,0.0031789,0.0048819,0.0031142,0.0053764,0.0095039,
2010-03-18,0000,-0,-0.0047202,-0.0001393,0.0014649,0.0015640,-0.0002573,-0.0071618,
2010-03-19,0000,0,0.0023121,-0.0033078,-0.0079033,-0.0070712,-0.0058453,-0.0152951,
2010-03-22,0000,-0,-0.0006159,-0.0087367,-0.0030863,0.0146322,0.0073425,0.0277831,
2010-03-23,0000,-0,-0.0064577,-0.0067189,0.0013857,0.0071794,0.0065578,0.0198674,
2010-03-24,0000,-0,-0.0021247,0.0017045,0.0019635,-0.0033184,-0.0042647,-0.0127542,
2010-03-25,0000,0,0.0139918,0.0087230,0.0049207,-0.0074372,-0.0036887,-0.0111285,
2010-03-26,0000,0,0.0091553,0.0035861,0.0088821,-0.0048432,-0.0008486,-0.0119320,
2010-03-29,0000,-0,-0.0036683,-0.0037552,0.0018550,0.0002454,0.0046965,0.0036848,
2010-03-30,0000,-0,-0.0012939,-0.0054103,-0.0053232,0.0016593,-0.0004091,0.0046896,
2010-03-31,0000,0,0.0116414,0.0075464,0.0116098,-0.0020934,-0.0019839,-0.0010366,
2010-04-01,0000,0,0.0045453,-0.0025368,0.0015998,-0.0037876,0.0058314,-0.0078489,
2010-04-06,0000,-0,-0.0031335,-0.0011845,0.0039560,0.0067629,0.0028837,-0.0021304,
2010-04-07,0000,-0,-0.0040230,-0.0060068,-0.0079652,-0.0007980,-0.0048882,0.0040330,
2010-04-08,0000,0,0.0093549,0.0022874,0.0042548,0.0052610,0.0039530,-0.0092067,
2010-04-09,0000,-0,-0.0073197,-0.0039432,0.0031684,0.0051914,0.0057771,0.0087556,
2010-04-12,0000,-0,-0.0015598,-0.0075731,-0.0109618,0.0010049,0.0012871,0.0069926,
2010-04-13,0000,0,0.0110393,0.0023700,0.0083239,0.0044769,0.0011359,0.0053497,
2010-04-14,0000,-0,-0.0007670,0.0004687,0.0091545,0.0092061,0.0098790,0.0217484,
2010-04-15,0000,-0,-0.0198463,-0.0061986,-0.0074425,0.0048814,0.0007428,0.0018051,
2010-04-16,0000,-0,-0.0120016,-0.0189452,-0.0327658,-0.0097209,-0.0151326,-0.0078730,
2010-04-19,0000,0,0.0052642,-0.0009734,0.0058478,0.0009314,0.0045594,-0.0072371,
2010-04-20,0000,-0,-0.0001346,0.0050773,0.0112771,0.0030356,0.0067348,0.0049531,
2010-04-21,0000,0,0.0090779,0.0037349,-0.0014840,-0.0007985,-0.0010117,-0.0143324,
2010-04-22,0000,0,0.0105474,-0.0021012,0.0032730,0.0141124,0.0050882,0.0259688,
2010-04-23,0000,0,0.0082729,0.0062416,0.0187849,0.0060471,0.0077303,0.0046201,
2010-04-26,0000,-0,-0.0289690,-0.0034874,-0.0014362,-0.0027349,-0.0041417,0.0010728,
2010-04-27,0000,0,0.0198940,0.0169336,-0.0080294,-0.0166338,-0.0221422,-0.0315425,
2010-04-28,0000,0,0.0012851,-0.0064452,-0.0034144,-0.0045717,0.0056826,-0.0034223,
2010-04-29,0000,-0,-0.0171170,-0.0140101,-0.0062217,0.0097893,0.0111702,0.0089093,
2010-04-30,0000,0,0.0033709,-0.0034745,-0.0065492,-0.0198278,-0.0169210,-0.0435291,
2010-05-03,0000,-0,-0.0319119,-0.0095855,-0.0026984,0.0105733,0.0113786,0.0203384,
2010-05-04,0000,-0,-0.0081741,-0.0080916,-0.0303850,-0.0170362,-0.0203647,-0.0324848,
2010-05-05,0000,-0,-0.0409832,-0.0154087,-0.0154918,0.0029472,-0.0028905,0.0015636,
2010-05-06,0000,0,0.0285920,0.0229718,-0.0016360,-0.0308539,-0.0321145,-0.0300959,
2010-05-07,0000,0,0.0139010,0.0070257,0.0127376,-0.0190101,-0.0145470,-0.0079308,
2010-05-10,0000,-0,-0.0071548,-0.0144221,-0.0073984,0.0036637,0.0323006,0.0186405,
2010-05-11,0000,0,0.0052106,-0.0079761,-0.0007550,0.0116237,-0.0005191,0.0043594,
2010-05-12,0000,0,0.0041522,0.0086339,0.0216033,0.0150019,0.0138606,0.0206356,
2010-05-13,0000,-0,-0.0049118,0.0047001,0.0002007,-0.0091883,-0.0108861,-0.0220298,
2010-05-14,0000,-0,-0.0088714,-0.0130377,-0.0228209,-0.0115176,-0.0189402,-0.0183406,
2010-05-17,0000,-0,-0.0136139,-0.0059062,-0.0017692,0.0006202,0.0003694,0.0168341,
2010-05-18,0000,0,0.0039102,0.0041724,-0.0034581,-0.0239852,-0.0160421,-0.0396445,
2010-05-19,0000,-0,-0.0453717,-0.0178788,-0.0181468,-0.0040942,-0.0040536,0.0090640,
2010-05-20,0000,0,0.0091802,0.0011799,-0.0257982,-0.0188520,-0.0333616,-0.0091309,
2010-05-21,0000,-0,-0.0080117,0.0036298,0.0116104,0.0266752,0.0187829,0.0375813,
2010-05-24,0000,-0,-0.0107186,-0.0214200,-0.0333542,-0.0031849,-0.0103665,-0.0136334,
2010-05-25,0000,-0,-0.0030745,0.0008302,0.0112985,0.0241977,0.0061544,0.0308554,
2010-05-26,0000,0,0.0271599,0.0143183,0.0104664,-0.0138259,-0.0070790,-0.0127116,
2010-05-27,0000,-0,-0.0036254,-0.0059559,0.0071498,0.0144270,0.0261001,0.0301480,
2010-05-28,0000,0,0.0020131,0.0083700,0.0106672,-0.0080415,-0.0120983,-0.0150425,
2010-06-01,0000,0,0.0095213,-0.0079325,-0.0130105,-0.0101065,-0.0154944,-0.0186128,
2010-06-02,0000,0,0.0074618,0.0051316,0.0223592,0.0203764,0.0230977,0.0305386,
2010-06-03,0000,-0,-0.0333064,-0.0044890,-0.0021363,0.0074988,0.0036361,0.0092468,
2010-06-04,0000,0,0.0003570,0.0025245,-0.0260917,-0.0170694,-0.0315059,-0.0269456,
2010-06-07,0000,0,0.0033323,0.0013535,-0.0008166,-0.0242421,-0.0146315,-0.0416567,
2010-06-08,0000,-0,-0.0044897,-0.0133660,-0.0113580,-0.0025339,0.0105367,-0.0035866,
2010-06-09,0000,0,0.0231153,0.0066293,0.0153305,-0.0120110,-0.0066876,-0.0177378,
2010-06-10,0000,0,0.0094888,-0.0004767,0.0161272,0.0135214,0.0258272,0.0196698,
2010-06-11,0000,0,0.0021168,0.0019587,0.0119000,0.0197005,0.0081990,0.0231740,
2010-06-14,0000,0,0.0152670,0.0087858,0.0089428,-0.0087791,-0.0049283,-0.0063642,
2010-06-15,0000,0,0.0046998,0.0016845,0.0082121,0.0214235,0.0215382,0.0458987,
2010-06-17,0000,0,0.0075540,-0.0060642,-0.0030254,-0.0040873,0.0000538,-0.0072773,
2010-06-18,0000,0,0.0045488,0.0051902,0.0186561,0.0003723,0.0012080,-0.0023167,
2010-06-21,0000,-0,-0.0071737,-0.0023592,-0.0030055,-0.0227252,-0.0086148,-0.0224432,
2010-06-22,0000,0,0.0033453,0.0007729,-0.0040266,-0.0154877,-0.0169724,-0.0234926,
2010-06-23,0000,-0,-0.0122508,-0.0015587,0.0010198,-0.0045160,-0.0032325,0.0008818,
2010-06-24,0000,-0,-0.0003423,-0.0046838,-0.0154093,-0.0129790,-0.0160568,-0.0273976,
2010-06-25,0000,0,0.0063046,-0.0008479,0.0034770,-0.0005622,0.0015417,-0.0024710,
2010-06-28,0000,-0,-0.0381167,-0.0176748,-0.0104020,-0.0030532,-0.0027267,0.0040948,
2010-06-29,0000,0,0.0067559,0.0070920,-0.0128524,-0.0228271,-0.0286773,-0.0265644,
2010-06-30,0000,-0,-0.0057488,-0.0100399,-0.0103818,-0.0117530,-0.0095565,-0.0162504,
2010-07-01,0000,0,0.0090013,0.0062381,0.0104601,-0.0044685,-0.0036306,0.0023716,
2010-07-02,0000,0,0.0046240,0.0119329,0.0146802,-0.0065542,-0.0049580,-0.0053378,
2010-07-06,0000,0,0.0068950,-0.0034190,-0.0018608,-0.0135633,-0.0000292,-0.0154613,
2010-07-07,0000,0,0.0041077,-0.0005073,0.0097768,0.0276966,0.0299263,0.0458792,
2010-07-08,0000,0,0.0039287,0.0004106,0.0050214,0.0002023,0.0068489,-0.0071055,
2010-07-09,0000,-0,-0.0012460,-0.0045435,-0.0010079,0.0101300,0.0069205,0.0120105,
2010-07-12,0000,0,0.0031357,-0.0088570,-0.0055453,0.0019287,0.0014090,0.0110039,
2010-07-13,0000,0,0.0013858,0.0033301,0.0151779,0.0092684,0.0134114,0.0084061,
2010-07-14,0000,0,0.0023000,0.0006529,-0.0012966,0.0012668,-0.0004018,-0.0150887,
2010-07-15,0000,-0,-0.0150684,-0.0068719,-0.0052123,0.0005869,0.0018423,-0.0025201,
2010-07-16,0000,0,0.0099246,0.0061635,-0.0019268,-0.0241665,-0.0272049,-0.0269218,
2010-07-19,0000,0,0.0082131,0.0042972,0.0080653,0.0056500,0.0041074,0.0182153,
2010-07-20,0000,-0,-0.0056005,-0.0053485,-0.0013946,0.0257099,0.0174899,0.0253260,
2010-07-21,0000,0,0.0061533,-0.0043071,-0.0045589,-0.0223103,-0.0159687,-0.0240936,
2010-07-22,0000,0,0.0051419,0.0018283,0.0122249,0.0132909,0.0196860,0.0234655,
2010-07-23,0000,0,0.0024570,0.0000488,0.0033682,0.0154794,0.0095134,0.0111651,
2010-07-26,0000,-0,-0.0090040,-0.0075168,-0.0050903,0.0108037,0.0108699,0.0130988,
2010-07-27,0000,0,0.0054186,0.0061941,0.0047272,-0.0080280,-0.0031602,-0.0131119,
2010-07-28,0000,-0,-0.0017372,0.0025965,0.0018182,-0.0088582,-0.0060662,-0.0122124,
2010-07-29,0000,0,0.0081669,-0.0005953,-0.0049429,-0.0121598,-0.0059372,-0.0214456,
2010-07-30,0000,0,0.0166410,0.0104264,0.0190920,0.0121568,0.0028686,0.0036410,
2010-08-02,0000,-0,-0.0001734,-0.0005215,0.0057618,0.0052454,0.0162809,0.0061982,
2010-08-03,0000,0,0.0062134,0.0015503,0.0018977,-0.0036041,-0.0043554,-0.0064057,
2010-08-04,0000,-0,-0.0090677,-0.0092253,-0.0045119,0.0054177,0.0054824,0.0074991,
2010-08-05,0000,0,0.0045870,0.0031658,0.0033215,0.0008024,0.0000266,0.0007093,
2010-08-06,0000,0,0.0098854,0.0074454,0.0088605,0.0091983,-0.0003834,0.0076475,
2010-08-09,0000,-0,-0.0164976,-0.0097220,-0.0072398,0.0029839,0.0044246,0.0016382,
2010-08-10,0000,-0,-0.0172169,-0.0036149,-0.0103495,-0.0012691,-0.0016591,-0.0120381,
2010-08-11,0000,0,0.0072037,0.0051508,-0.0083323,-0.0128134,-0.0251682,-0.0179361,
2010-08-12,0000,0,0.0048578,0.0057783,0.0078299,0.0117018,0.0019657,0.0111742,
2010-08-13,0000,0,0.0098484,0.0071702,0.0062509,-0.0044215,-0.0027519,-0.0089236,
2010-08-16,0000,0,0.0019828,-0.0039856,-0.0012773,0.0094231,0.0017510,0.0106396,
2010-08-17,0000,-0,-0.0066923,-0.0068677,-0.0008821,0.0055897,0.0104161,0.0047778,
2010-08-18,0000,-0,-0.0013038,0.0004364,0.0006104,0.0046938,0.0019010,0.0120145,
2010-08-19,0000,0,0.0029037,0.0015327,-0.0002056,-0.0118635,-0.0156281,-0.0109062,
2010-08-20,0000,0,0.0056879,0.0047292,0.0060958,0.0034407,-0.0036764,0.0001830,
2010-08-23,0000,-0,-0.0119208,-0.0054127,-0.0044442,-0.0132939,-0.0056213,-0.0172030,
2010-08-24,0000,-0,-0.0188872,-0.0197222,-0.0263229,-0.0034090,-0.0107713,-0.0003141,
2010-08-25,0000,-0,-0.0052878,-0.0069677,-0.0061433,0.0151246,0.0060171,0.0181026,
2010-08-26,0000,0,0.0121414,0.0026311,0.0042950,-0.0140653,-0.0086515,-0.0249025,
2010-08-27,0000,-0,-0.0166834,-0.0072418,0.0023627,0.0090406,0.0143905,0.0123384,
2010-08-30,0000,-0,-0.0033623,-0.0069627,-0.0164017,-0.0121653,-0.0133280,-0.0236303,
2010-08-31,0000,0,0.0156076,0.0032132,0.0067773,0.0020198,0.0023348,-0.0131061,
2010-09-01,0000,0,0.0007888,-0.0056963,0.0068089,0.0156603,0.0282980,0.0140174,
2010-09-02,0000,0,0.0138038,0.0075707,0.0139703,0.0095545,0.0086598,0.0178152,
2010-09-03,0000,0,0.0043819,0.0014257,0.0076974,0.0025921,0.0098686,0.0019470,
2010-09-07,0000,0,0.0044901,-0.0019156,-0.0042146,-0.0083164,-0.0098549,-0.0143651,
2010-09-08,0000,-0,-0.0001607,-0.0084602,-0.0020126,0.0057428,0.0059243,-0.0056715,
2010-09-09,0000,0,0.0077142,-0.0013244,0.0069163,-0.0066586,0.0027441,-0.0089386,
2010-09-10,0000,0,0.0196634,0.0159826,0.0248650,0.0015162,0.0044883,-0.0122248,
2010-09-13,0000,0,0.0037963,0.0013427,0.0050783,0.0095856,0.0075943,0.0221903,
2010-09-14,0000,0,0.0027181,0.0013707,0.0038242,0.0036947,-0.0000535,0.0185118,
2010-09-15,0000,-0,-0.0029334,-0.0092719,-0.0079101,0.0078868,0.0050130,0.0020504,
2010-09-16,0000,0,0.0029285,0.0009058,0.0071804,0.0024921,0.0006847,0.0108305,
2010-09-17,0000,0,0.0090574,0.0014755,0.0034970,-0.0012135,-0.0007107,-0.0040377,
2010-09-20,0000,-0,-0.0058427,-0.0064907,0.0011517,0.0140205,0.0141243,0.0040759,
2010-09-21,0000,-0,-0.0023857,0.0001048,0.0007485,-0.0025198,-0.0026672,-0.0011035,
2010-09-23,0000,0,0.0069122,-0.0019029,-0.0043984,0.0044562,-0.0055742,0.0162245,
2010-09-24,0000,-0,-0.0045478,-0.0058072,0.0030422,0.0104820,0.0147823,0.0261455,
2010-09-27,0000,0,0.0048340,-0.0015105,-0.0002564,-0.0042029,-0.0056735,-0.0068645,
2010-09-28,0000,0,0.0021297,-0.0000922,0.0062433,0.0027148,0.0046963,0.0133921,
2010-09-29,0000,-0,-0.0000194,-0.0026051,-0.0003775,0.0017631,-0.0017646,0.0106029,
2010-09-30,0000,0,0.0002518,-0.0018073,0.0007763,-0.0094317,-0.0041798,-0.0107090,
2010-10-01,0000,-0,-0.0052690,-0.0018263,0.0002328,-0.0067784,0.0023991,-0.0086192,
2010-10-04,0000,0,0.0094465,-0.0021255,-0.0055692,-0.0075623,-0.0069743,-0.0110166,
2010-10-05,0000,0,0.0010452,-0.0014727,0.0100917,0.0130468,0.0172905,0.0140207,
2010-10-06,0000,0,0.0001698,-0.0025338,-0.0000133,-0.0060907,0.0001379,-0.0134650,
2010-10-07,0000,-0,-0.0034478,-0.0075362,-0.0048192,-0.0033394,-0.0030309,0.0004037,
2010-10-08,0000,-0,-0.0123620,-0.0123545,-0.0082465,0.0071402,0.0058276,0.0130230,
2010-10-11,0000,-0,-0.0073934,-0.0106894,-0.0106969,-0.0004704,0.0000000,0.0049621,
2010-10-12,0000,0,0.0079227,-0.0012373,0.0020280,0.0083626,0.0046932,0.0101317,
2010-10-13,0000,0,0.0043033,0.0041312,0.0132421,0.0035556,0.0057550,-0.0033459,
2010-10-14,0000,-0,-0.0009112,-0.0014101,-0.0012370,-0.0023939,-0.0034162,-0.0019728,
2010-10-15,0000,-0,-0.0204465,-0.0184665,-0.0179591,0.0028638,-0.0010883,0.0022681,
2010-10-18,0000,-0,-0.0064390,0.0001653,-0.0017785,0.0042489,0.0066514,-0.0056970,
2010-10-19,0000,0,0.0174714,0.0161472,0.0096485,-0.0021584,-0.0109272,-0.0024026,
2010-10-20,0000,0,0.0041545,-0.0005337,0.0008129,0.0057744,0.0097015,0.0068793,
2010-10-21,0000,0,0.0042053,-0.0001775,0.0045090,-0.0044925,0.0003728,-0.0065741,
2010-10-22,0000,0,0.0159459,0.0123956,0.0167233,0.0071752,0.0021638,0.0167815,
2010-10-25,0000,0,0.0039189,0.0007527,0.0043448,-0.0003091,0.0007422,0.0070957,
2010-10-26,0000,-0,-0.0065845,-0.0094934,-0.0062947,0.0083210,0.0006410,0.0012522,
2010-10-27,0000,0,0.0039996,0.0046744,0.0075424,0.0076580,-0.0011755,0.0273181,
2010-10-28,0000,-0,-0.0005837,-0.0073970,-0.0080800,-0.0035057,-0.0005829,-0.0002970,
2010-10-29,0000,0,0.0043604,0.0043235,0.0110576,0.0005663,-0.0005155,0.0073529,
2010-11-01,0000,0,0.0017237,-0.0042302,-0.0041931,-0.0062319,-0.0011230,-0.0057343,
2010-11-02,0000,-0,-0.0087930,-0.0121330,-0.0061322,0.0029919,0.0047840,0.0004009,
2010-11-03,0000,0,0.0146184,0.0043660,0.0076515,0.0029288,0.0034809,0.0102432,
2010-11-04,0000,0,0.0034047,0.0005361,0.0108281,0.0031311,0.0186068,0.0208595,
2010-11-05,0000,-0,-0.0050957,-0.0051100,-0.0022252,0.0005235,0.0037933,0.0047957,
2010-11-08,0000,0,0.0031205,0.0017678,0.0017820,0.0035619,0.0000082,0.0028070,
2010-11-09,0000,-0,-0.0023788,-0.0007644,0.0005917,-0.0094031,-0.0083979,-0.0116441,
2010-11-10,0000,-0,-0.0038777,-0.0000083,-0.0016214,0.0056112,0.0045704,0.0005680,
2010-11-11,0000,-0,-0.0140688,-0.0106276,-0.0145382,0.0083271,0.0004120,0.0122095,
2010-11-12,0000,-0,-0.0065106,-0.0057253,-0.0091498,-0.0088396,-0.0082221,0.0007318,
2010-11-15,0000,0,0.0019067,0.0093826,0.0086090,-0.0060466,-0.0022459,-0.0129884,
2010-11-16,0000,0,0.0042966,0.0006771,-0.0068645,-0.0098670,-0.0139603,-0.0086615,
2010-11-17,0000,0,0.0070836,-0.0002535,0.0033694,0.0019144,0.0002206,-0.0003745,
2010-11-18,0000,-0,-0.0001606,-0.0046400,0.0027293,0.0039731,0.0108132,0.0075336,
2010-11-19,0000,0,0.0053575,0.0037720,0.0082138,0.0029109,0.0030090,0.0148803,
2010-11-22,0000,-0,-0.0134017,-0.0071596,-0.0055567,0.0089375,-0.0001920,0.0129047,
2010-11-23,0000,0,0.0072644,0.0023767,-0.0038062,-0.0037115,-0.0099769,0.0017771,
2010-11-24,0000,0,0.0039863,0.0014479,0.0063401,0.0091344,0.0122251,0.0184595,
2010-11-26,0000,-0,-0.0018045,-0.0038962,0.0065757,0.0034128,-0.0040020,0.0012625,
2010-11-29,0000,0,0.0054516,-0.0014524,0.0006342,0.0011801,-0.0011113,0.0033658,
2010-11-30,0000,0,0.0194708,0.0105057,0.0173272,0.0004443,-0.0020414,-0.0018969,
2010-12-01,0000,0,0.0038084,-0.0014256,0.0076475,0.0055856,0.0161433,0.0174163,
2010-12-02,0000,0,0.0051375,-0.0007966,0.0044341,0.0099521,0.0120505,0.0171473,
2010-12-03,0000,0,0.0046524,0.0030774,0.0089885,0.0086592,0.0039030,0.0105715,
2010-12-06,0000,0,0.0013612,-0.0013338,0.0002482,0.0014027,-0.0006132,-0.0014328,
2010-12-07,0000,0,0.0047278,-0.0027678,-0.0000689,-0.0094901,-0.0028601,-0.0089670,
2010-12-08,0000,-0,-0.0032755,-0.0017707,0.0057175,0.0017592,0.0026541,0.0084250,
2010-12-09,0000,0,0.0009064,-0.0025095,-0.0040154,-0.0024764,0.0023195,-0.0029779,
2010-12-10,0000,0,0.0026516,-0.0013793,0.0020328,0.0054066,0.0052806,-0.0013439,
2010-12-13,0000,-0,-0.0018937,-0.0036005,0.0004393,-0.0077869,-0.0016607,-0.0128993,
2010-12-14,0000,0,0.0017581,0.0001587,0.0018591,-0.0013776,-0.0002014,-0.0070860,
2010-12-15,0000,0,0.0064918,0.0013049,0.0029025,-0.0032821,-0.0051407,-0.0071423,
2010-12-16,0000,0,0.0037287,-0.0011511,0.0040486,0.0063512,0.0052540,0.0039148,
2010-12-17,0000,-0,-0.0066149,-0.0105340,-0.0056086,-0.0001438,0.0002251,0.0053228,
2010-12-20,0000,0,0.0050196,0.0028240,0.0066914,-0.0009134,0.0010585,-0.0048021,
2010-12-21,0000,0,0.0049643,0.0014920,0.0036905,0.0032501,0.0041208,0.0030269,
2010-12-22,0000,0,0.0021547,0.0008383,0.0043129,0.0009283,0.0030981,0.0049384,
2010-12-23,0000,-0,-0.0049556,-0.0055873,-0.0042625,-0.0006828,-0.0006047,-0.0001943,
2010-12-27,0000,-0,-0.0046361,-0.0054674,-0.0024293,0.0038166,0.0022902,0.0049725,
2010-12-28,0000,0,0.0005752,-0.0013252,-0.0004974,-0.0033685,-0.0004688,-0.0065017,
2010-12-29,0000,0,0.0059198,0.0027728,0.0046655,-0.0000937,0.0007938,-0.0004377,
2010-12-30,0000,0,0.0114518,0.0040557,0.0071987,-0.0010139,-0.0012402,0.0034198,
2010-12-31,0000,0,0.0006059,-0.0015878,0.0058502,-0.0029063,0.0006997,-0.0006071,
2011-01-03,0000,-0,-0.0034157,-0.0053261,-0.0031243,0.0055248,0.0112040,0.0006987,
2011-01-04,0000,-0,-0.0167027,-0.0189921,-0.0170557,-0.0069408,-0.0021650,-0.0029597,
2011-01-05,0000,0,0.0043817,0.0019115,0.0041539,0.0104692,0.0060945,0.0065693,
2011-01-06,0000,-0,-0.0121845,-0.0139513,-0.0114418,0.0020333,-0.0019155,0.0149964,
2011-01-07,0000,0,0.0014437,0.0022488,0.0039874,-0.0035440,-0.0022886,0.0005637,
2011-01-10,0000,0,0.0201557,0.0135019,0.0127058,0.0060307,-0.0008584,0.0129484,
2011-01-11,0000,0,0.0046667,-0.0030128,0.0037524,-0.0010196,0.0014908,-0.0000695,
2011-01-12,0000,-0,-0.0054344,-0.0065277,0.0011788,0.0021481,0.0080174,0.0142724,
2011-01-13,0000,0,0.0015057,-0.0014299,-0.0003422,0.0001316,-0.0015735,0.0006821,
2011-01-14,0000,-0,-0.0122668,-0.0082688,-0.0053131,0.0082822,0.0079954,0.0212139,
2011-01-18,0000,0,0.0040288,0.0069029,0.0107880,0.0076107,0.0013899,0.0004445,
2011-01-19,0000,-0,-0.0139346,-0.0041708,-0.0070770,-0.0137413,-0.0098290,-0.0132247,
2011-01-20,0000,0,0.0053765,0.0021319,-0.0075706,-0.0029989,-0.0004608,-0.0029441,
2011-01-21,0000,0,0.0020163,-0.0040010,-0.0007365,-0.0101802,-0.0002182,-0.0138075,
2011-01-24,0000,0,0.0009622,-0.0011511,0.0048491,0.0090228,0.0058489,0.0189639,
2011-01-25,0000,0,0.0091417,0.0049892,0.0070895,0.0055162,0.0023312,-0.0041447,
2011-01-26,0000,0,0.0031374,0.0009657,0.0051349,0.0054682,0.0035939,0.0039057,
2011-01-27,0000,0,0.0106858,0.0025357,0.0047040,0.0036729,0.0015621,0.0130074,
2011-01-28,0000,-0,-0.0123771,-0.0119882,-0.0037195,-0.0254532,-0.0182475,-0.0288867,
2011-02-08,0000,-0,-0.0162786,-0.0112293,-0.0116179,0.0052341,0.0043863,-0.0027121,
2011-02-09,0000,-0,-0.0135325,-0.0142035,-0.0192677,-0.0007386,-0.0012113,-0.0061189,
2011-02-10,0000,-0,-0.0202847,-0.0270097,-0.0263303,0.0092064,0.0028293,0.0118889,
2011-02-11,0000,0,0.0014414,0.0021714,0.0087053,0.0093542,0.0078923,0.0117972,
2011-02-14,0000,0,0.0070020,0.0049083,0.0041803,0.0024812,0.0026945,0.0051029,
2011-02-15,0000,-0,-0.0001842,-0.0031401,-0.0010295,-0.0016653,-0.0018223,-0.0083662,
2011-02-16,0000,0,0.0028504,-0.0063140,-0.0033487,0.0037055,0.0050961,0.0065586,
2011-02-17,0000,0,0.0116689,0.0090628,0.0180872,0.0054598,0.0045209,0.0185749,
2011-02-18,0000,-0,-0.0139912,-0.0031609,-0.0005227,0.0002117,0.0019583,-0.0053451,
2011-02-22,0000,-0,-0.0050414,-0.0088381,-0.0169693,-0.0141560,-0.0178419,-0.0254853,
2011-02-23,0000,0,0.0042697,-0.0022853,0.0014868,-0.0118289,-0.0061496,-0.0195152,
2011-02-24,0000,0,0.0016164,0.0002070,0.0067456,0.0041309,-0.0007580,0.0146493,
2011-02-25,0000,0,0.0073288,0.0132649,0.0146559,0.0103882,0.0095009,0.0163471,
2011-03-01,0000,-0,-0.0015863,-0.0064351,-0.0124897,-0.0196061,-0.0170784,-0.0214105,
2011-03-02,0000,0,0.0174567,0.0087820,0.0135574,0.0047379,0.0022699,0.0138131,
2011-03-03,0000,-0,-0.0052053,-0.0035426,0.0052400,0.0086682,0.0139748,0.0088646,
2011-03-04,0000,-0,-0.0089472,-0.0064358,-0.0081032,-0.0046576,-0.0072513,-0.0072202,
2011-03-07,0000,0,0.0134217,0.0063616,0.0038821,-0.0173221,-0.0096097,-0.0295518,
2011-03-08,0000,-0,-0.0063899,-0.0068948,0.0002594,0.0074265,0.0081479,0.0006697,
2011-03-09,0000,-0,-0.0218865,-0.0129019,-0.0123940,-0.0016789,0.0000758,-0.0260619,
2011-03-10,0000,0,0.0057310,0.0001062,-0.0087630,-0.0067641,-0.0159137,-0.0085904,
2011-03-11,0000,-0,-0.0144175,-0.0112993,-0.0056103,0.0095595,0.0083188,0.0154472,
2011-03-14,0000,-0,-0.0212146,-0.0314580,-0.0346384,0.0019660,-0.0037026,0.0038626,
2011-03-15,0000,-0,-0.0154911,0.0008649,0.0107873,0.0179693,-0.0051409,0.0215984,
2011-03-16,0000,0,0.0183717,0.0111304,-0.0050575,-0.0137954,-0.0179651,-0.0182814,
2011-03-17,0000,0,0.0092464,0.0060705,0.0133488,-0.0075985,0.0095076,-0.0022011,
2011-03-18,0000,0,0.0119215,0.0054383,0.0086163,-0.0082726,0.0019543,-0.0095897,
2011-03-21,0000,0,0.0007808,-0.0017901,0.0047402,0.0061736,0.0128853,0.0069121,
2011-03-22,0000,0,0.0069595,0.0017730,0.0043347,-0.0030776,-0.0034937,-0.0059351,
2011-03-23,0000,0,0.0064381,-0.0015519,0.0036519,0.0076863,0.0041232,0.0138661,
2011-03-24,0000,-0,-0.0066814,-0.0040625,0.0039476,0.0075062,0.0069102,0.0115910,
2011-03-25,0000,-0,-0.0058032,-0.0040839,-0.0067029,-0.0011957,0.0015223,-0.0044697,
2011-03-28,0000,0,0.0078307,0.0067620,0.0050613,-0.0079284,-0.0040147,-0.0033658,
2011-03-29,0000,0,0.0089662,0.0046818,0.0057527,0.0105409,0.0076320,0.0124705,
2011-03-30,0000,0,0.0016268,-0.0000449,0.0042599,0.0015954,0.0047957,-0.0064570,
2011-03-31,0000,0,0.0084689,0.0008374,0.0025077,0.0024595,-0.0012143,-0.0091915,
2011-04-01,0000,0,0.0126857,0.0090206,0.0165895,-0.0025344,0.0021990,-0.0176043,
2011-04-06,0000,0,0.0022011,0.0018963,0.0055877,-0.0029609,-0.0002995,0.0042424,
