date,code,oneDayAfter(open)(reg),oneDay(close-open)(reg),oneDay(close-close)(reg),oneDayAfter(open),oneDay(close-open),oneDay(close-close),tc0-tot,tc0-tl1,ic0-ih1,gc0-gl1,gc0-gc1
2012-03-22,0000,0,0.0010747,0.0020640,1.0000000,1.0000000,1.0000000,-0.0009913,0.0148574,-0.0087356,-0.0056434,-0.0091472,
2012-03-23,0000,-0,-0.0133428,-0.0136791,-1.0000000,-1.0000000,-1.0000000,0.0003318,0.0100339,-0.0001891,0.0059981,-0.0041371,
2012-03-26,0000,0,-0.0004683,0.0077016,1.0000000,-1.0000000,1.0000000,-0.0082333,-0.0079396,0.0165377,0.0209247,0.0167524,
2012-03-27,0000,-0,-0.0045496,0.0010712,-1.0000000,-1.0000000,1.0000000,-0.0056268,0.0088101,-0.0007115,0.0109096,0.0109096,
2012-03-28,0000,-0,-0.0159044,-0.0210107,-1.0000000,-1.0000000,-1.0000000,0.0050012,0.0073811,-0.0094075,-0.0045605,-0.0078048,
2012-03-29,0000,0,0.0127039,0.0076062,1.0000000,1.0000000,1.0000000,0.0051368,-0.0179279,-0.0113719,0.0043327,-0.0065846,
2012-03-30,0000,-0,-0.0054662,-0.0089153,-1.0000000,-1.0000000,-1.0000000,0.0034186,0.0156876,-0.0026621,0.0120059,0.0020803,
2012-04-02,0000,-0,-0.0175071,-0.0131493,-1.0000000,-1.0000000,-1.0000000,-0.0043012,0.0110837,0.0026124,0.0124168,0.0111061,
2012-04-03,0000,0,0.0047789,-0.0158420,1.0000000,1.0000000,-1.0000000,0.0202993,-0.0127190,-0.0030383,0.0063111,0.0034739,
2012-04-05,0000,-0,0.0049778,0.0086216,-1.0000000,1.0000000,1.0000000,-0.0036755,-0.0109387,-0.0155007,-0.0046778,-0.0149920,
2012-04-11,0000,0,-0.0008535,0.0008156,1.0000000,-1.0000000,1.0000000,-0.0016704,0.0066609,-0.0128429,0.0082779,-0.0098560,
2012-04-12,0000,0,0.0068976,0.0160947,1.0000000,1.0000000,1.0000000,-0.0093476,0.0117279,0.0081949,0.0206044,0.0208854,
2012-04-13,0000,-0,-0.0022639,-0.0075564,-1.0000000,-1.0000000,-1.0000000,0.0052528,0.0243019,-0.0159166,0.0010874,0.0011312,
2012-04-16,0000,-0,-0.0198830,-0.0189813,-1.0000000,-1.0000000,-1.0000000,-0.0008849,-0.0004295,-0.0190804,-0.0002044,-0.0131428,
2012-04-17,0000,-0,-0.0093991,0.0025155,-1.0000000,-1.0000000,1.0000000,-0.0119446,-0.0169091,0.0050118,0.0182631,0.0147543,
2012-04-18,0000,-0,0.0026775,0.0023207,-1.0000000,1.0000000,1.0000000,0.0003577,0.0025155,-0.0070296,0.0112407,0.0112407,
2012-04-19,0000,-0,-0.0125773,-0.0153907,-1.0000000,-1.0000000,-1.0000000,0.0027707,0.0041599,-0.0124619,-0.0046263,-0.0100659,
2012-04-20,0000,-0,-0.0010333,-0.0034834,-1.0000000,-1.0000000,-1.0000000,0.0024417,-0.0027827,-0.0194204,0.0059701,-0.0047950,
2012-04-23,0000,0,0.0055769,0.0023670,1.0000000,1.0000000,1.0000000,0.0032174,-0.0034834,-0.0216264,-0.0073302,-0.0073010,
2012-04-24,0000,0,0.0013751,0.0085070,1.0000000,1.0000000,1.0000000,-0.0071931,0.0090561,-0.0039776,0.0096066,-0.0047814,
2012-04-25,0000,-0,-0.0099955,-0.0055615,-1.0000000,-1.0000000,-1.0000000,-0.0044095,0.0156535,0.0166852,0.0171641,0.0170779,
2012-04-26,0000,-0,-0.0118695,-0.0054609,-1.0000000,-1.0000000,-1.0000000,-0.0063739,-0.0005770,0.0062938,0.0199074,0.0200074,
2012-04-27,0000,0,0.0083314,0.0028287,1.0000000,1.0000000,1.0000000,0.0055183,-0.0039275,0.0040499,0.0114582,0.0090283,
2012-04-30,0000,0,0.0214998,0.0228077,1.0000000,1.0000000,1.0000000,-0.0013384,0.0055947,-0.0098741,0.0004292,-0.0014808,
2012-05-02,0000,-0,-0.0015053,-0.0022560,-1.0000000,-1.0000000,-1.0000000,0.0007490,0.0331739,-0.0012452,0.0059259,-0.0007488,
2012-05-03,0000,-0,0.0105468,0.0053786,-1.0000000,1.0000000,1.0000000,0.0051961,0.0192923,-0.0122904,-0.0016887,-0.0045560,
2012-05-04,0000,-0,-0.0093220,-0.0216063,-1.0000000,-1.0000000,-1.0000000,0.0120245,0.0075134,-0.0355304,-0.0143233,-0.0242568,
2012-05-07,0000,-0,-0.0035053,0.0010112,-1.0000000,-1.0000000,1.0000000,-0.0045210,-0.0102029,-0.0147815,0.0011828,-0.0160560,
2012-05-08,0000,-0,-0.0012868,-0.0093637,-1.0000000,-1.0000000,-1.0000000,0.0080019,0.0039784,-0.0081221,-0.0001613,-0.0039451,
2012-05-09,0000,-0,0.0006507,0.0011090,-1.0000000,1.0000000,1.0000000,-0.0004588,-0.0062308,-0.0061130,0.0050422,-0.0110735,
2012-05-10,0000,-0,-0.0096185,-0.0111655,-1.0000000,-1.0000000,-1.0000000,0.0015299,0.0046913,-0.0051574,0.0109426,-0.0042195,
2012-05-11,0000,-0,-0.0017229,-0.0032790,-1.0000000,-1.0000000,-1.0000000,0.0015511,-0.0093820,-0.0055866,-0.0008793,-0.0008793,
2012-05-14,0000,0,0.0090459,0.0024961,1.0000000,1.0000000,1.0000000,0.0065662,-0.0007821,-0.0199133,-0.0078754,-0.0146748,
2012-05-15,0000,-0,-0.0196473,-0.0222639,-1.0000000,-1.0000000,-1.0000000,0.0025596,0.0065958,-0.0107576,-0.0044715,-0.0170817,
2012-05-16,0000,-0,0.0071186,0.0166106,-1.0000000,1.0000000,1.0000000,-0.0096523,-0.0078609,-0.0197075,-0.0027249,-0.0102280,
2012-05-17,0000,-0,-0.0141305,-0.0287477,-1.0000000,-1.0000000,-1.0000000,0.0142087,0.0166106,-0.0356152,-0.0152737,-0.0197722,
2012-05-18,0000,0,0.0037999,0.0057062,1.0000000,1.0000000,1.0000000,-0.0019172,-0.0172181,-0.0361416,-0.0074428,-0.0228378,
2012-05-21,0000,-0,0.0023272,0.0113624,-1.0000000,1.0000000,1.0000000,-0.0091390,0.0059606,0.0069998,0.0182448,0.0084575,
2012-05-22,0000,-0,-0.0092127,-0.0177874,-1.0000000,-1.0000000,-1.0000000,0.0084249,0.0151191,-0.0034342,0.0158739,0.0162612,
2012-05-23,0000,-0,-0.0043299,-0.0032085,-1.0000000,-1.0000000,-1.0000000,-0.0011178,-0.0118597,-0.0060419,0.0066876,0.0021761,
2012-05-24,0000,-0,-0.0063210,-0.0075315,-1.0000000,-1.0000000,-1.0000000,0.0012014,-0.0007902,-0.0056245,0.0182860,0.0030666,
2012-05-25,0000,0,0.0095922,0.0090205,1.0000000,1.0000000,1.0000000,0.0005770,-0.0026642,-0.0072986,0.0055546,-0.0007892,
2012-05-31,0000,-0,-0.0151419,-0.0274989,-1.0000000,-1.0000000,-1.0000000,0.0120263,0.0107677,-0.0070490,-0.0003282,-0.0168583,
2012-06-01,0000,0,-0.0018086,-0.0306658,1.0000000,-1.0000000,-1.0000000,0.0279985,-0.0037587,-0.0345589,-0.0163219,-0.0276048,
2012-06-04,0000,0,0.0017042,0.0151119,1.0000000,1.0000000,1.0000000,-0.0136134,-0.0306658,-0.0181594,0.0007276,-0.0251530,
2012-06-05,0000,0,0.0025836,0.0078938,1.0000000,1.0000000,1.0000000,-0.0053525,0.0204415,0.0029444,0.0145935,0.0058032,
2012-06-06,0000,-0,-0.0075519,0.0034123,-1.0000000,-1.0000000,1.0000000,-0.0110018,0.0125904,0.0220584,0.0311528,0.0280961,
2012-06-07,0000,0,-0.0048374,-0.0115234,1.0000000,-1.0000000,-1.0000000,0.0066099,0.0107213,-0.0048392,0.0223424,0.0224260,
2012-06-08,0000,-0,0.0054085,0.0169348,-1.0000000,1.0000000,1.0000000,-0.0117249,-0.0075304,-0.0053071,0.0097913,0.0079432,
2012-06-11,0000,0,0.0050395,-0.0068085,1.0000000,1.0000000,-1.0000000,0.0117679,0.0197199,-0.0182260,0.0008862,-0.0046297,
2012-06-12,0000,-0,-0.0020271,0.0023629,-1.0000000,-1.0000000,1.0000000,-0.0044004,-0.0013631,-0.0140306,0.0124228,-0.0011177,
2012-06-13,0000,-0,-0.0030756,-0.0019406,-1.0000000,-1.0000000,-1.0000000,-0.0011328,0.0088252,-0.0088909,0.0062819,0.0045251,
2012-06-14,0000,0,0.0086405,0.0112817,1.0000000,1.0000000,1.0000000,-0.0026713,0.0021554,-0.0059372,0.0139869,0.0037018,
2012-06-15,0000,0,0.0024294,0.0172588,1.0000000,1.0000000,1.0000000,-0.0150898,0.0119441,0.0106133,0.0213726,0.0208215,
2012-06-18,0000,0,-0.0018438,-0.0011508,1.0000000,-1.0000000,-1.0000000,-0.0006922,0.0268599,0.0072358,0.0115930,0.0116599,
2012-06-19,0000,-0,0.0034630,0.0083849,-1.0000000,1.0000000,1.0000000,-0.0049635,0.0014203,0.0091236,0.0173198,0.0111489,
2012-06-20,0000,-0,-0.0031240,-0.0076356,-1.0000000,-1.0000000,-1.0000000,0.0044774,0.0129809,-0.0033374,0.0080107,0.0080476,
2012-06-21,0000,0,0.0015577,-0.0078925,1.0000000,1.0000000,-1.0000000,0.0093762,-0.0003696,-0.0290967,-0.0157977,-0.0244962,
2012-06-22,0000,-0,-0.0078464,-0.0077682,-1.0000000,-1.0000000,-1.0000000,-0.0000775,-0.0051315,-0.0133141,0.0079474,-0.0154829,
2012-06-25,0000,-0,-0.0010213,-0.0039857,-1.0000000,-1.0000000,-1.0000000,0.0029527,-0.0026415,-0.0205172,-0.0092866,-0.0089745,
2012-06-26,0000,0,0.0062676,0.0062759,1.0000000,1.0000000,1.0000000,-0.0000084,-0.0027977,-0.0034442,0.0081213,-0.0113864,
2012-06-27,0000,-0,-0.0084886,-0.0018690,-1.0000000,-1.0000000,-1.0000000,-0.0066073,0.0091661,0.0045804,0.0161805,0.0136126,
2012-06-28,0000,0,0.0154640,0.0173609,1.0000000,1.0000000,1.0000000,-0.0019304,0.0058065,-0.0115494,0.0062677,0.0068094,
2012-06-29,0000,0,0.0017794,0.0066547,1.0000000,1.0000000,1.0000000,-0.0049080,0.0179461,0.0270217,0.0358768,0.0222514,
2012-07-02,0000,0,0.0074127,0.0098674,1.0000000,1.0000000,1.0000000,-0.0024792,0.0228137,0.0054554,0.0259171,0.0267080,
2012-07-03,0000,-0,0.0010818,0.0005699,-1.0000000,1.0000000,1.0000000,0.0005122,0.0134989,0.0083499,0.0133331,0.0086316,
2012-07-09,0000,-0,-0.0075034,-0.0080826,-1.0000000,-1.0000000,-1.0000000,0.0005746,-0.0024720,-0.0087763,0.0032755,-0.0111796,
2012-07-10,0000,0,0.0070034,0.0009038,1.0000000,1.0000000,1.0000000,0.0061051,-0.0057589,-0.0140094,-0.0038614,-0.0098474,
2012-07-11,0000,-0,-0.0154187,-0.0178069,-1.0000000,-1.0000000,-1.0000000,0.0023464,0.0039998,-0.0226767,0.0038615,-0.0082075,
2012-07-12,0000,0,-0.0012485,-0.0037527,1.0000000,-1.0000000,-1.0000000,0.0024948,-0.0100197,-0.0137186,0.0011313,-0.0050271,
2012-07-13,0000,-0,-0.0064739,-0.0020070,-1.0000000,-1.0000000,-1.0000000,-0.0044579,-0.0037527,0.0110539,0.0231209,0.0112988,
2012-07-16,0000,0,0.0098499,0.0051859,1.0000000,1.0000000,1.0000000,0.0046883,-0.0019281,-0.0056404,0.0139106,0.0139476,
2012-07-17,0000,-0,-0.0118598,-0.0110582,-1.0000000,-1.0000000,-1.0000000,-0.0007928,0.0058398,-0.0000550,0.0111171,0.0050525,
2012-07-18,0000,0,0.0054892,0.0139217,1.0000000,1.0000000,1.0000000,-0.0085515,-0.0003844,0.0088323,0.0201853,0.0139425,
2012-07-19,0000,-0,0.0039360,0.0022485,-1.0000000,1.0000000,1.0000000,0.0016912,0.0143357,0.0049226,0.0127496,0.0093279,
2012-07-20,0000,-0,-0.0109920,-0.0193420,-1.0000000,-1.0000000,-1.0000000,0.0081916,0.0092816,-0.0174068,-0.0062745,-0.0074267,
2012-07-23,0000,-0,0.0005579,-0.0029080,-1.0000000,1.0000000,-1.0000000,0.0034558,-0.0145090,-0.0231372,-0.0086411,-0.0192444,
2012-07-24,0000,0,0.0067358,-0.0041868,1.0000000,1.0000000,-1.0000000,0.0108770,0.0017365,-0.0122459,0.0005604,-0.0181946,
2012-07-25,0000,0,-0.0060611,-0.0012108,1.0000000,-1.0000000,-1.0000000,-0.0048444,0.0014830,-0.0148271,0.0064654,-0.0094402,
2012-07-26,0000,0,0.0089915,0.0215875,1.0000000,1.0000000,1.0000000,-0.0128739,0.0068802,0.0079599,0.0209703,0.0159630,
2012-07-27,0000,-0,-0.0000461,0.0048038,-1.0000000,-1.0000000,1.0000000,-0.0048733,0.0225869,0.0177547,0.0344885,0.0346905,
2012-07-30,0000,0,0.0178750,0.0153511,1.0000000,1.0000000,1.0000000,0.0025633,0.0158642,-0.0054416,0.0182271,0.0182488,
2012-07-31,0000,-0,0.0034920,-0.0003481,-1.0000000,1.0000000,-1.0000000,0.0038388,0.0171130,-0.0104711,-0.0014862,-0.0048212,
2012-08-01,0000,0,-0.0004157,-0.0069899,1.0000000,-1.0000000,-1.0000000,0.0065287,0.0175331,-0.0134956,-0.0027993,-0.0072565,
2012-08-03,0000,-0,-0.0034874,0.0094451,-1.0000000,-1.0000000,1.0000000,-0.0130557,-0.0007842,0.0032413,0.0126816,0.0083897,
2012-08-06,0000,0,0.0007635,0.0012515,1.0000000,1.0000000,1.0000000,-0.0004886,0.0136626,0.0041807,0.0206422,0.0135630,
2012-08-07,0000,0,-0.0016107,0.0033252,1.0000000,-1.0000000,1.0000000,-0.0049524,0.0025852,0.0051793,0.0073572,0.0073929,
2012-08-08,0000,0,0.0123532,0.0153221,1.0000000,1.0000000,1.0000000,-0.0030151,0.0073554,-0.0057650,0.0055341,0.0056981,
2012-08-09,0000,0,-0.0003010,0.0009972,1.0000000,-1.0000000,1.0000000,-0.0012995,0.0175955,-0.0000861,0.0047548,0.0010336,
2012-08-10,0000,-0,-0.0080026,-0.0006482,-1.0000000,-1.0000000,-1.0000000,-0.0073497,0.0133380,-0.0006058,0.0050289,0.0025963,
2012-08-13,0000,0,0.0043079,0.0057426,1.0000000,1.0000000,1.0000000,-0.0014429,0.0036134,0.0005492,0.0060465,0.0009330,
2012-08-14,0000,-0,-0.0029554,-0.0015413,-1.0000000,-1.0000000,-1.0000000,-0.0014119,0.0074085,-0.0020053,0.0047082,-0.0013818,
2012-08-15,0000,0,0.0019399,0.0029999,1.0000000,1.0000000,1.0000000,-0.0010632,0.0027733,-0.0010657,0.0035076,0.0010103,
2012-08-16,0000,-0,-0.0046773,-0.0029848,-1.0000000,-1.0000000,-1.0000000,-0.0016875,0.0063403,0.0099040,0.0096644,0.0081808,
2012-08-17,0000,-0,-0.0067466,-0.0048453,-1.0000000,-1.0000000,-1.0000000,-0.0018921,0.0015426,0.0029741,0.0098790,0.0089059,
2012-08-20,0000,0,0.0063023,0.0099776,1.0000000,1.0000000,1.0000000,-0.0037124,-0.0048453,-0.0001658,0.0024398,0.0018475,
2012-08-21,0000,-0,0.0000947,-0.0013646,-1.0000000,1.0000000,-1.0000000,0.0014573,0.0112391,-0.0029179,0.0007430,-0.0035311,
2012-08-22,0000,-0,0.0024770,0.0011445,-1.0000000,1.0000000,1.0000000,0.0013339,0.0049463,-0.0087420,0.0018606,-0.0032827,
2012-08-23,0000,0,-0.0002728,-0.0036964,1.0000000,-1.0000000,-1.0000000,0.0034110,0.0058759,-0.0089507,-0.0033522,-0.0079097,
2012-08-24,0000,-0,-0.0048512,-0.0012466,-1.0000000,-1.0000000,-1.0000000,-0.0036001,0.0003263,-0.0001792,0.0075330,-0.0016724,
2012-08-27,0000,-0,-0.0106793,-0.0144364,-1.0000000,-1.0000000,-1.0000000,0.0037037,0.0017903,-0.0011747,0.0087916,0.0059272,
2012-08-28,0000,-0,0.0015789,0.0039520,-1.0000000,1.0000000,1.0000000,-0.0023825,-0.0130142,-0.0028176,0.0001348,-0.0012985,
2012-08-29,0000,-0,-0.0000841,-0.0026738,-1.0000000,-1.0000000,-1.0000000,0.0025828,0.0042375,-0.0006491,0.0034740,0.0000354,
2012-08-30,0000,0,0.0045707,0.0034635,1.0000000,1.0000000,1.0000000,0.0011110,0.0004124,-0.0126381,-0.0050662,-0.0070169,
2012-08-31,0000,0,0.0027018,0.0071767,1.0000000,1.0000000,1.0000000,-0.0045072,0.0049966,-0.0001891,0.0068037,-0.0027798,
2012-09-06,0000,0,-0.0012822,0.0132244,1.0000000,-1.0000000,1.0000000,-0.0147010,-0.0051810,0.0169207,0.0215555,0.0189789,
2012-09-07,0000,0,0.0063346,0.0077285,1.0000000,1.0000000,1.0000000,-0.0014047,0.0149968,0.0001945,0.0237704,0.0239791,
2012-09-10,0000,0,-0.0016165,0.0003193,1.0000000,-1.0000000,1.0000000,-0.0019365,0.0097371,-0.0114658,-0.0016584,-0.0021272,
2012-09-11,0000,0,0.0068384,0.0112701,1.0000000,1.0000000,1.0000000,-0.0044822,0.0066519,-0.0094571,0.0031948,-0.0030414,
2012-09-12,0000,0,0.0002164,0.0011018,1.0000000,1.0000000,1.0000000,-0.0008863,0.0135091,-0.0011399,0.0051721,0.0052069,
2012-09-13,0000,0,0.0100374,0.0205801,1.0000000,1.0000000,1.0000000,-0.0107642,0.0084129,0.0113156,0.0184933,0.0181029,
2012-09-14,0000,-0,-0.0008026,0.0031138,-1.0000000,-1.0000000,1.0000000,-0.0039286,0.0233612,0.0051257,0.0207604,0.0199281,
2012-09-17,0000,-0,-0.0008159,-0.0036151,-1.0000000,-1.0000000,-1.0000000,0.0027892,0.0131200,-0.0053481,0.0007665,0.0008212,
2012-09-18,0000,0,0.0054472,0.0061232,1.0000000,1.0000000,1.0000000,-0.0006801,0.0010809,-0.0017622,0.0012129,-0.0044199,
2012-09-19,0000,-0,-0.0070216,-0.0070346,-1.0000000,-1.0000000,-1.0000000,0.0000129,0.0086714,0.0010212,0.0033674,-0.0000958,
2012-09-20,0000,-0,-0.0011219,0.0034870,-1.0000000,-1.0000000,1.0000000,-0.0046250,0.0001553,-0.0042160,0.0016298,0.0006437,
2012-09-21,0000,0,0.0010260,0.0017649,1.0000000,1.0000000,1.0000000,-0.0007402,0.0064452,0.0004748,0.0069650,-0.0006164,
2012-09-24,0000,-0,-0.0041776,-0.0044181,-1.0000000,-1.0000000,-1.0000000,0.0002394,0.0040253,-0.0114371,-0.0017984,-0.0023131,
2012-09-25,0000,-0,-0.0043209,-0.0084098,-1.0000000,-1.0000000,-1.0000000,0.0040548,0.0035143,-0.0160405,-0.0072628,-0.0128747,
2012-09-26,0000,0,0.0023309,0.0018441,1.0000000,1.0000000,1.0000000,0.0004876,-0.0066248,-0.0266994,-0.0057698,-0.0164443,
2012-09-27,0000,-0,0.0014167,0.0040647,-1.0000000,1.0000000,1.0000000,-0.0026588,0.0044639,0.0070331,0.0114846,0.0038420,
2012-09-28,0000,0,-0.0034394,-0.0051383,1.0000000,-1.0000000,-1.0000000,0.0016902,0.0073427,-0.0082760,0.0050740,0.0051018,
2012-10-01,0000,0,0.0020185,0.0055657,1.0000000,1.0000000,1.0000000,-0.0035671,0.0013510,-0.0060960,0.0061544,-0.0018415,
2012-10-02,0000,-0,-0.0055761,-0.0044309,-1.0000000,-1.0000000,-1.0000000,-0.0011401,0.0078770,-0.0086377,0.0033547,0.0035137,
2012-10-03,0000,0,0.0005025,-0.0002981,1.0000000,1.0000000,-1.0000000,0.0008003,0.0002082,0.0011451,0.0082564,0.0044797,
2012-10-04,0000,0,-0.0004421,0.0010805,1.0000000,-1.0000000,1.0000000,-0.0015243,0.0001770,0.0022544,0.0132818,0.0107089,
2012-10-05,0000,-0,-0.0120905,-0.0098163,-1.0000000,-1.0000000,-1.0000000,-0.0022521,0.0090070,-0.0055131,0.0067423,0.0068039,
2012-10-08,0000,-0,-0.0002068,-0.0031454,-1.0000000,-1.0000000,-1.0000000,0.0029294,-0.0078244,-0.0189921,-0.0006937,-0.0037915,
2012-10-09,0000,-0,-0.0057517,-0.0188265,-1.0000000,-1.0000000,-1.0000000,0.0128332,-0.0027476,-0.0197291,-0.0080612,-0.0134931,
2012-10-11,0000,-0,-0.0026180,-0.0019739,-1.0000000,-1.0000000,-1.0000000,-0.0006428,-0.0186574,-0.0192168,-0.0058206,-0.0160800,
2012-10-12,0000,0,-0.0019302,-0.0024451,1.0000000,-1.0000000,-1.0000000,0.0005136,-0.0014818,-0.0111593,-0.0029610,-0.0090229,
2012-10-15,0000,0,0.0044479,0.0069763,1.0000000,1.0000000,1.0000000,-0.0025462,0.0027093,0.0007865,0.0101380,0.0050620,
2012-10-16,0000,-0,-0.0054941,-0.0008869,-1.0000000,-1.0000000,-1.0000000,-0.0046031,0.0104952,0.0112409,0.0190251,0.0180972,
2012-10-17,0000,-0,-0.0011600,0.0001353,-1.0000000,-1.0000000,1.0000000,-0.0012955,0.0035649,0.0003705,0.0141008,0.0142240,
2012-10-18,0000,-0,-0.0047039,-0.0076464,-1.0000000,-1.0000000,-1.0000000,0.0029201,0.0020253,-0.0128805,0.0027379,0.0016606,
2012-10-19,0000,0,0.0053980,-0.0048447,1.0000000,1.0000000,-1.0000000,0.0101933,-0.0053045,-0.0322529,-0.0135641,-0.0193415,
2012-10-22,0000,-0,-0.0040859,-0.0048464,-1.0000000,-1.0000000,-1.0000000,0.0007568,-0.0040173,-0.0164404,0.0027688,-0.0164037,
2012-10-23,0000,0,0.0036556,-0.0030896,1.0000000,1.0000000,-1.0000000,0.0067244,0.0036375,-0.0100821,-0.0063335,-0.0142098,
2012-10-24,0000,-0,-0.0092838,-0.0072706,-1.0000000,-1.0000000,-1.0000000,-0.0019987,-0.0015735,-0.0083476,0.0008447,-0.0177959,
2012-10-25,0000,-0,-0.0221361,-0.0179449,-1.0000000,-1.0000000,-1.0000000,-0.0041173,-0.0017626,-0.0089849,0.0041544,-0.0000991,
2012-10-26,0000,-0,-0.0078303,-0.0059774,-1.0000000,-1.0000000,-1.0000000,-0.0018419,-0.0176533,-0.0066132,0.0048161,0.0022593,
2012-11-02,0000,0,-0.0021446,-0.0034946,1.0000000,-1.0000000,-1.0000000,0.0013453,0.0222482,-0.0133495,0.0014142,0.0014425,
2012-11-05,0000,0,0.0018876,0.0070916,1.0000000,1.0000000,1.0000000,-0.0052412,-0.0019776,-0.0113980,0.0030693,-0.0072887,
2012-11-06,0000,-0,0.0051364,0.0069300,-1.0000000,1.0000000,1.0000000,-0.0018061,0.0103611,0.0023440,0.0141838,0.0099343,
2012-11-07,0000,-0,0.0018819,-0.0061511,-1.0000000,1.0000000,-1.0000000,0.0079839,0.0166868,-0.0296702,-0.0162994,-0.0162994,
2012-11-08,0000,0,0.0119371,0.0069366,1.0000000,1.0000000,1.0000000,0.0050355,0.0031190,-0.0283985,-0.0077168,-0.0369362,
2012-11-09,0000,-0,-0.0049782,-0.0035045,-1.0000000,-1.0000000,-1.0000000,-0.0014685,0.0140171,-0.0154327,0.0016958,-0.0106388,
2012-11-12,0000,-0,-0.0177409,-0.0184556,-1.0000000,-1.0000000,-1.0000000,0.0007017,0.0134099,-0.0092485,0.0050724,0.0018260,
2012-11-13,0000,-0,0.0025378,0.0033102,-1.0000000,1.0000000,1.0000000,-0.0007749,-0.0179329,-0.0125247,-0.0019352,-0.0038704,
2012-11-14,0000,-0,0.0016546,-0.0022271,-1.0000000,1.0000000,-1.0000000,0.0038730,0.0041733,-0.0218455,-0.0117301,-0.0181042,
2012-11-15,0000,0,0.0006774,-0.0019313,1.0000000,1.0000000,-1.0000000,0.0026036,0.0050477,-0.0222634,0.0006133,-0.0156651,
2012-11-16,0000,0,-0.0007953,-0.0001445,1.0000000,-1.0000000,-1.0000000,-0.0006508,0.0089466,-0.0008797,0.0086993,0.0032282,
2012-11-19,0000,-0,-0.0046643,0.0023412,-1.0000000,-1.0000000,1.0000000,-0.0070220,0.0028335,0.0193754,0.0313940,0.0241980,
2012-11-20,0000,-0,-0.0087113,-0.0080807,-1.0000000,-1.0000000,-1.0000000,-0.0006255,0.0028772,0.0002091,0.0201252,0.0201252,
2012-11-21,0000,0,-0.0015537,0.0024304,1.0000000,-1.0000000,1.0000000,-0.0039938,-0.0074304,0.0022518,0.0100573,0.0029762,
2012-11-27,0000,0,0.0022206,0.0006362,1.0000000,1.0000000,1.0000000,0.0015854,0.0080644,-0.0030797,0.0009007,-0.0072984,
2012-11-28,0000,0,0.0046138,0.0091450,1.0000000,1.0000000,1.0000000,-0.0045730,0.0067196,0.0021592,0.0084401,0.0025817,
2012-11-29,0000,0,0.0080605,0.0101080,1.0000000,1.0000000,1.0000000,-0.0020684,0.0156779,0.0065936,0.0215544,0.0120131,
2012-11-30,0000,-0,0.0022711,0.0025974,-1.0000000,1.0000000,1.0000000,-0.0003272,0.0149970,-0.0023055,0.0050417,0.0044133,
2012-12-03,0000,0,0.0037982,0.0001408,1.0000000,1.0000000,1.0000000,0.0036579,0.0111528,-0.0040137,-0.0015396,-0.0046046,
2012-12-04,0000,0,0.0095986,0.0062844,1.0000000,1.0000000,1.0000000,0.0033351,0.0051033,-0.0112090,-0.0010021,-0.0064888,
2012-12-05,0000,-0,-0.0049467,-0.0033831,-1.0000000,-1.0000000,-1.0000000,-0.0015584,0.0146933,-0.0098194,0.0039949,-0.0001277,
2012-12-06,0000,0,0.0002630,0.0024862,1.0000000,1.0000000,1.0000000,-0.0022287,0.0073197,-0.0018265,0.0111108,0.0048729,
2012-12-07,0000,-0,-0.0064249,-0.0043051,-1.0000000,-1.0000000,-1.0000000,-0.0021106,0.0033328,-0.0062088,0.0085609,0.0061986,
2012-12-10,0000,0,-0.0009601,0.0005503,1.0000000,-1.0000000,1.0000000,-0.0015113,-0.0029082,-0.0054604,0.0053928,0.0032498,
2012-12-11,0000,0,0.0047190,0.0099477,1.0000000,1.0000000,1.0000000,-0.0052813,0.0013712,0.0081593,0.0085444,0.0068425,
2012-12-12,0000,0,0.0055949,0.0086244,1.0000000,1.0000000,1.0000000,-0.0030558,0.0173624,-0.0064138,0.0069514,0.0069514,
2012-12-13,0000,-0,-0.0031317,-0.0075752,-1.0000000,-1.0000000,-1.0000000,0.0044102,0.0143804,-0.0143809,-0.0051499,-0.0059107,
2012-12-14,0000,-0,-0.0044147,-0.0088439,-1.0000000,-1.0000000,-1.0000000,0.0043903,-0.0000831,-0.0185708,-0.0017120,-0.0105406,
2012-12-17,0000,0,0.0030679,0.0016301,1.0000000,1.0000000,1.0000000,0.0014401,-0.0072124,0.0083937,0.0129198,0.0076275,
2012-12-18,0000,-0,0.0008258,0.0043934,-1.0000000,1.0000000,1.0000000,-0.0035833,0.0052631,0.0141789,0.0229819,0.0229543,
2012-12-19,0000,-0,-0.0066711,-0.0107972,-1.0000000,-1.0000000,-1.0000000,0.0040821,0.0080013,-0.0040370,0.0037192,0.0037958,
2012-12-20,0000,-0,-0.0096597,-0.0100440,-1.0000000,-1.0000000,-1.0000000,0.0003805,-0.0067869,-0.0037471,0.0054652,-0.0021473,
2012-12-21,0000,0,0.0003475,0.0026803,1.0000000,1.0000000,1.0000000,-0.0023391,-0.0072647,-0.0107646,-0.0018669,-0.0039576,
2012-12-28,0000,0,0.0052923,0.0102478,1.0000000,1.0000000,1.0000000,-0.0050068,0.0099708,-0.0112657,0.0004492,-0.0124070,
2013-01-02,0000,-0,0.0013398,0.0073525,-1.0000000,1.0000000,1.0000000,-0.0060572,0.0146776,0.0407389,0.0416023,0.0303059,
